hour,day,t_db_C,t_wb_C,w_oa_kgkg,rh,ghi_Wm2,occ,q_total_kW,q_sensible_kW,q_latent_kW,q_oa_kW,shr
1392,58,26.5,24.49,0.01867,0.85,0.0,0.05,878.65,439.65,439.0,376.31,0.5
1393,58,26.4,24.4,0.01856,0.85,0.0,0.05,868.48,435.19,433.29,370.21,0.501
1394,58,26.3,24.44,0.01867,0.86,0.0,0.05,869.74,430.84,438.9,373.03,0.495
1395,58,26.0,24.15,0.01835,0.86,0.0,0.05,842.79,420.0,422.79,355.53,0.498
1396,58,25.8,24.1,0.01834,0.87,0.0,0.05,834.91,412.4,422.52,352.12,0.494
1397,58,25.5,23.81,0.01801,0.87,0.0,0.05,807.23,401.53,405.7,334.06,0.497
1398,58,25.5,23.81,0.01801,0.87,0.0,0.05,806.16,400.46,405.7,334.06,0.497
1399,58,25.4,23.71,0.0179,0.87,0.0,0.05,796.41,396.25,400.16,328.09,0.498
1400,58,25.4,23.84,0.01811,0.88,13.0,0.525,1614.73,902.08,712.64,534.07,0.559
1401,58,26.6,24.31,0.01833,0.83,142.0,1.0,2654.21,1618.76,1035.45,792.11,0.61
1402,58,27.8,24.72,0.01848,0.78,321.0,1.0,2961.05,1910.39,1050.66,847.41,0.645
1403,58,29.0,25.23,0.01879,0.74,482.0,1.0,3260.43,2179.66,1080.77,915.97,0.669
1404,58,30.0,25.5,0.01885,0.7,604.0,1.0,3475.82,2389.22,1086.59,955.97,0.687
1405,58,31.0,25.73,0.01884,0.66,676.0,1.0,3620.54,2535.07,1085.46,989.77,0.7
1406,58,30.4,25.7,0.01904,0.69,692.0,1.0,3631.62,2526.89,1104.73,986.03,0.696
1407,58,31.0,25.73,0.01886,0.66,652.0,1.0,3595.46,2508.12,1087.34,991.44,0.698
1408,58,30.0,25.66,0.01917,0.71,412.0,1.0,3267.8,2150.4,1117.4,983.39,0.658
1409,58,29.1,25.31,0.01898,0.74,158.0,1.0,2878.26,1779.03,1099.23,935.89,0.618
1410,58,29.0,25.22,0.01885,0.74,244.0,1.0,2970.76,1884.38,1086.38,920.97,0.634
1411,58,27.7,25.21,0.01938,0.82,53.0,0.5,1823.05,1033.84,789.21,659.82,0.567
1412,58,27.0,24.97,0.01926,0.85,1.0,0.05,927.76,458.74,469.02,407.98,0.494
1413,58,26.3,24.71,0.01913,0.88,0.0,0.05,895.92,433.44,462.48,391.62,0.484
1414,58,25.7,24.54,0.01907,0.91,0.0,0.05,871.93,412.41,459.52,379.68,0.473
1415,58,25.4,24.5,0.01915,0.93,0.0,0.05,864.46,401.04,463.42,377.96,0.464
1416,59,25.4,24.63,0.01936,0.94,0.0,0.05,873.67,399.52,474.15,386.41,0.457
1417,59,25.6,24.83,0.0196,0.94,0.0,0.05,890.97,404.77,486.2,399.11,0.454
1418,59,25.8,25.03,0.01984,0.94,0.0,0.05,908.72,410.33,498.39,411.92,0.452
1419,59,25.8,25.03,0.01986,0.94,0.0,0.05,909.0,409.58,499.42,412.73,0.451
1420,59,25.7,24.93,0.01974,0.94,0.0,0.05,898.95,405.66,493.3,406.31,0.451
1421,59,25.4,24.76,0.0196,0.95,0.0,0.05,881.08,395.19,485.89,395.66,0.449
1422,59,25.1,24.6,0.01945,0.96,0.0,0.05,863.01,384.63,478.38,384.94,0.446
1423,59,25.0,24.24,0.01889,0.94,0.0,0.05,830.98,380.54,450.44,361.32,0.458
1424,59,25.5,24.47,0.01906,0.92,13.0,0.525,1686.28,903.82,782.46,596.33,0.536
1425,59,26.0,25.22,0.02007,0.94,118.0,1.0,2759.64,1554.93,1204.72,921.87,0.563
1426,59,26.0,25.22,0.02007,0.94,202.0,1.0,2867.4,1662.68,1204.72,921.87,0.58
1427,59,27.2,25.45,0.01991,0.87,183.0,1.0,2889.57,1700.25,1189.32,949.94,0.588
1428,59,28.0,26.5,0.02141,0.89,228.0,1.0,3135.6,1800.01,1335.59,1107.97,0.574
1429,59,29.0,26.0,0.0201,0.79,256.0,1.0,3096.89,1888.68,1208.21,1029.41,0.61
1430,59,29.0,26.45,0.02091,0.82,262.0,1.0,3185.01,1897.99,1287.02,1099.54,0.596
1431,59,30.0,26.31,0.02026,0.75,247.0,1.0,3155.55,1931.75,1223.8,1078.09,0.612
1432,59,30.0,26.31,0.02026,0.75,211.0,1.0,3111.2,1887.4,1223.8,1078.09,0.607
1433,59,28.0,25.05,0.01897,0.79,158.0,1.0,2816.09,1717.79,1098.3,896.78,0.61
1434,59,28.0,25.79,0.02021,0.84,92.0,1.0,2852.11,1633.25,1218.85,1004.07,0.573
1435,59,27.0,25.53,0.0202,0.89,27.0,0.5,1815.13,966.73,848.4,692.85,0.533
1436,59,25.4,24.5,0.01917,0.93,1.0,0.05,866.29,401.88,464.41,378.74,0.464
1437,59,25.0,24.24,0.01889,0.94,0.0,0.05,836.45,386.02,450.44,361.32,0.461
1438,59,26.0,24.56,0.01899,0.89,0.0,0.05,872.43,417.32,455.11,381.01,0.478
1439,59,25.6,24.44,0.01896,0.91,0.0,0.05,857.16,403.51,453.65,373.45,0.471
1440,60,26.0,24.56,0.01897,0.89,0.0,0.05,869.93,415.8,454.13,380.24,0.478
1441,60,26.0,24.56,0.01897,0.89,0.0,0.05,869.46,415.33,454.13,380.24,0.478
1442,60,25.3,24.54,0.01923,0.94,0.0,0.05,859.13,391.95,467.18,379.31,0.456
1443,60,25.0,24.24,0.01889,0.94,0.0,0.05,831.76,381.32,450.44,361.32,0.458
1444,60,25.0,24.37,0.01912,0.95,0.0,0.05,842.34,380.45,461.89,370.34,0.452
1445,60,25.0,24.5,0.01933,0.96,0.0,0.05,852.07,379.7,472.37,378.6,0.446
1446,60,25.0,25.0,0.02014,1.0,0.0,0.05,892.36,379.05,513.31,410.87,0.425
1447,60,25.0,25.0,0.02014,1.0,0.0,0.05,891.8,378.49,513.31,410.87,0.424
1448,60,25.3,25.05,0.02009,0.98,5.0,0.525,1742.28,883.35,858.93,656.64,0.507
1449,60,26.0,25.22,0.02007,0.94,54.0,1.0,2675.9,1471.18,1204.72,921.87,0.55
1450,60,26.0,25.22,0.02007,0.94,122.0,1.0,2763.36,1558.64,1204.72,921.87,0.564
1451,60,26.4,25.62,0.02054,0.94,183.0,1.0,2908.61,1657.73,1250.88,976.89,0.57
1452,60,26.0,25.22,0.02007,0.94,229.0,1.0,2901.23,1696.51,1204.72,921.87,0.585
1453,60,27.0,25.53,0.02016,0.89,256.0,1.0,2996.27,1782.87,1213.4,964.41,0.595
1454,60,26.4,25.62,0.02058,0.94,262.0,1.0,3015.31,1760.33,1254.98,980.53,0.584
1455,60,27.0,25.53,0.0202,0.89,247.0,1.0,2989.72,1772.3,1217.42,967.99,0.593
1456,60,27.0,26.21,0.02137,0.94,211.0,1.0,3058.26,1726.72,1331.54,1069.56,0.565
1457,60,26.6,25.68,0.02065,0.93,157.0,1.0,2898.68,1637.32,1261.36,993.17,0.565
1458,60,27.0,26.21,0.02137,0.94,91.0,1.0,2905.04,1573.49,1331.54,1069.56,0.542
1459,60,25.0,24.24,0.01889,0.94,27.0,0.5,1630.45,876.75,753.7,562.27,0.538
1460,60,24.4,24.15,0.01901,0.98,1.0,0.05,818.33,362.15,456.18,356.23,0.443
1461,60,24.0,24.0,0.01892,1.0,0.0,0.05,798.07,346.61,451.46,346.11,0.434
1462,60,24.0,24.0,0.01892,1.0,0.0,0.05,796.84,345.38,451.46,346.11,0.433
1463,60,24.4,23.9,0.01857,0.96,0.0,0.05,791.52,357.43,434.09,338.82,0.452
1464,61,25.0,24.24,0.01888,0.94,0.0,0.05,825.91,376.45,449.46,360.55,0.456
1465,61,24.7,24.07,0.01873,0.95,0.0,0.05,808.69,366.4,442.3,350.1,0.453
1466,61,24.5,24.0,0.01872,0.96,0.0,0.05,801.28,359.47,441.81,346.51,0.449
1467,61,25.0,24.24,0.01889,0.94,0.0,0.05,825.87,375.43,450.44,361.32,0.455
1468,61,24.0,24.0,0.01895,1.0,0.0,0.05,795.97,342.56,453.41,347.65,0.43
1469,61,24.5,24.25,0.01917,0.98,0.0,0.05,822.37,358.28,464.1,364.08,0.436
1470,61,24.0,24.0,0.01895,1.0,0.0,0.05,795.01,341.59,453.41,347.65,0.43
1471,61,24.0,24.0,0.01895,1.0,0.0,0.05,794.46,341.04,453.41,347.65,0.429
1472,61,25.0,24.11,0.01871,0.93,13.0,0.525,1632.98,876.31,756.67,561.56,0.537
1473,61,26.0,24.56,0.01899,0.89,142.0,1.0,2679.52,1579.86,1099.65,828.36,0.59
1474,61,27.0,24.83,0.01899,0.84,322.0,1.0,2963.1,1863.16,1099.94,863.43,0.629
1475,61,28.8,25.66,0.01961,0.78,483.0,1.0,3323.64,2163.88,1159.76,979.32,0.651
1476,61,30.0,26.94,0.02134,0.79,229.0,1.0,3230.49,1902.25,1328.23,1171.03,0.589
1477,61,29.0,26.0,0.0201,0.79,257.0,1.0,3097.48,1889.26,1208.21,1029.41,0.61
1478,61,30.0,26.31,0.02026,0.75,1037.0,1.0,4166.9,2943.09,1223.8,1078.09,0.706
1479,61,30.0,25.5,0.01887,0.7,247.0,1.0,3020.32,1931.85,1088.47,957.64,0.64
1480,61,29.0,25.99,0.02015,0.79,211.0,1.0,3048.11,1835.89,1212.22,1032.97,0.602
1481,61,29.0,25.99,0.02015,0.79,157.0,1.0,2979.79,1767.57,1212.22,1032.97,0.593
1482,61,29.0,25.99,0.02015,0.79,92.0,1.0,2897.23,1685.01,1212.22,1032.97,0.582
1483,61,28.0,25.79,0.02021,0.84,27.0,0.5,1858.66,1009.19,849.47,718.68,0.543
1484,61,27.0,25.67,0.02045,0.9,2.0,0.05,986.09,456.92,529.17,455.39,0.463
1485,61,27.0,25.53,0.02018,0.89,0.0,0.05,968.96,453.73,515.23,444.41,0.468
1486,61,26.0,25.22,0.02007,0.94,0.0,0.05,930.05,420.37,509.68,424.02,0.452
1487,61,26.0,25.22,0.02007,0.94,0.0,0.05,928.96,419.28,509.68,424.02,0.451
1488,62,26.0,25.22,0.02007,0.94,0.0,0.05,928.01,418.33,509.68,424.02,0.451
1489,62,26.0,25.22,0.02007,0.94,0.0,0.05,927.19,417.52,509.68,424.02,0.45
1490,62,25.3,24.66,0.01946,0.95,0.0,0.05,872.68,393.84,478.83,388.5,0.451
1491,62,25.1,24.72,0.01966,0.97,0.0,0.05,875.17,386.24,488.94,393.26,0.441
1492,62,25.0,25.0,0.02016,1.0,0.0,0.05,896.28,381.93,514.35,411.69,0.426
1493,62,24.9,24.65,0.01964,0.98,0.0,0.05,865.94,377.7,488.25,389.52,0.436
1494,62,25.0,24.24,0.01891,0.94,0.0,0.05,831.51,380.09,451.41,362.09,0.457
1495,62,25.0,24.24,0.01891,0.94,0.0,0.05,830.8,379.39,451.41,362.09,0.457
1496,62,25.0,24.24,0.01891,0.94,5.0,0.05,836.61,385.2,451.41,362.09,0.46
1497,62,26.0,24.56,0.01899,0.89,54.0,0.15,1107.64,584.68,522.96,428.1,0.528
1498,62,27.0,25.53,0.02016,0.89,122.0,0.15,1294.65,706.86,587.79,498.41,0.546
1499,62,29.0,26.0,0.0201,0.79,184.0,0.15,1441.56,856.73,584.83,532.0,0.594
1500,62,30.0,26.31,0.02022,0.75,230.0,0.15,1543.84,952.42,591.42,555.3,0.617
1501,62,31.0,26.41,0.02,0.7,257.0,0.15,1603.16,1024.11,579.05,563.31,0.639
1502,62,31.0,26.41,0.02,0.7,263.0,0.15,1613.45,1034.4,579.05,563.31,0.641
1503,62,31.0,26.41,0.02002,0.7,247.0,0.15,1596.29,1016.11,580.18,564.22,0.637
1504,62,31.0,26.41,0.02002,0.7,211.0,0.05,1364.88,857.62,507.26,502.16,0.628
1505,62,30.2,26.17,0.01996,0.73,415.0,0.05,1599.05,1094.72,504.33,487.05,0.685
1506,62,30.0,25.5,0.01889,0.7,241.0,0.05,1316.19,865.91,450.28,441.24,0.658
1507,62,28.0,25.05,0.01899,0.79,70.0,0.05,1037.04,581.64,455.39,413.25,0.561
1508,62,27.7,25.07,0.01914,0.81,2.0,0.05,946.76,483.93,462.82,414.3,0.511
1509,62,27.0,24.83,0.01901,0.84,0.0,0.05,913.9,457.66,456.24,397.91,0.501
1510,62,27.0,24.83,0.01901,0.84,0.0,0.05,912.82,456.58,456.24,397.91,0.5
1511,62,26.3,24.44,0.01865,0.86,0.0,0.05,870.62,432.68,437.94,372.27,0.497
1512,63,26.0,24.56,0.01897,0.89,0.0,0.05,875.73,421.6,454.13,380.24,0.481
1513,63,25.0,24.24,0.01888,0.94,0.0,0.05,836.99,387.53,449.46,360.55,0.463
